compare,timestampA,timestampB,hungarian
75,2007-07-20_21-28-41,2007-07-23_14-03-30,0.7254366812227071
76,2007-07-23_14-03-30,2007-08-02_22-23-47,0.769650655021834
77,2007-08-02_22-23-47,2007-08-12_21-05-49,0.765449811360859
78,2007-08-12_21-05-49,2007-08-13_14-10-24,0.7592821145736913
79,2007-08-13_14-10-24,2007-08-14_16-45-29,0.7509513524632313
80,2007-08-14_16-45-29,2007-08-15_20-05-37,0.7828106852497096
81,2007-08-15_20-05-37,2007-08-21_10-26-55,0.7934994468735184
82,2007-08-21_10-26-55,2007-08-21_10-58-18,0.7784790640394087
83,2007-08-21_10-58-18,2007-08-25_18-25-24,0.6623512652924411
84,2007-08-25_18-25-24,2007-09-02_22-12-07,0.8220211161387634
85,2007-09-02_22-12-07,2007-09-08_16-51-19,0.7964379781763452
86,2007-09-08_16-51-19,2007-09-15_13-28-30,0.7422194409678768
87,2007-09-15_13-28-30,2007-09-21_13-43-28,0.7498363338788869
88,2007-09-21_13-43-28,2007-09-21_22-35-18,0.7678425608361914
89,2007-09-21_22-35-18,2007-09-22_20-51-41,0.7911709329808118
90,2007-09-22_20-51-41,2007-09-29_22-26-01,0.7919721187357288
91,2007-09-29_22-26-01,2007-10-07_17-06-01,0.7949710669830563
92,2007-10-07_17-06-01,2007-10-07_17-06-26,0.7615132213858329
93,2007-10-07_17-06-26,2007-10-07_20-46-34,0.804941131055781
94,2007-10-07_20-46-34,2007-10-13_03-36-03,0.8150114020602344
95,2007-10-13_03-36-03,2007-10-14_04-48-44,0.8376883239171377
96,2007-10-14_04-48-44,2007-10-14_04-55-59,0.7911566227244193
97,2007-10-14_04-55-59,2007-10-18_12-54-39,0.7668615014716247
98,2007-10-18_12-54-39,2007-10-20_00-17-34,0.7921071176885129
99,2007-10-20_00-17-34,2007-10-29_19-33-26,0.8129925961308813
100,2007-10-29_19-33-26,2007-10-29_21-21-27,0.8122362869198312
101,2007-10-29_21-21-27,2007-11-04_15-43-26,0.7562332182585346
102,2007-11-04_15-43-26,2007-11-14_10-18-33,0.7757085020242914
103,2007-11-14_10-18-33,2007-11-15_07-02-55,0.8009354685270337
104,2007-11-15_07-02-55,2007-11-18_05-36-50,0.8241128157446148
105,2007-11-18_05-36-50,2007-11-22_00-58-49,0.8098275728755895
106,2007-11-22_00-58-49,2007-11-22_01-10-41,0.7954089506172838
107,2007-11-22_01-10-41,2007-11-23_21-20-21,0.8169811320754715
108,2007-11-23_21-20-21,2007-11-23_23-28-55,0.7720518867924526
109,2007-11-23_23-28-55,2007-11-23_23-39-01,0.7866666666666666
110,2007-11-23_23-39-01,2007-11-25_03-15-24,0.8083991683991684
111,2007-11-25_03-15-24,2007-11-28_19-23-12,0.8026195426195427
112,2007-11-28_19-23-12,2007-12-02_03-27-42,0.7784837482710928
113,2007-12-02_03-27-42,2007-12-02_08-56-53,0.8018221179866498
114,2007-12-02_08-56-53,2007-12-10_07-06-04,0.810554979253112
115,2007-12-10_07-06-04,2007-12-22_15-40-13,0.8280125328139556
116,2007-12-22_15-40-13,2007-12-22_17-00-11,0.8123125026408079
117,2007-12-22_17-00-11,2007-12-24_14-09-19,0.7967768595041322
118,2007-12-24_14-09-19,2007-12-25_01-08-58,0.7617695473251032
119,2007-12-25_01-08-58,2007-12-25_04-30-14,0.8194015775034295
120,2007-12-25_04-30-14,2008-01-05_03-26-41,0.7575283692208988
121,2008-01-05_03-26-41,2008-01-06_06-27-17,0.8040418621436305
122,2008-01-06_06-27-17,2008-01-07_19-06-47,0.7683844580777095
123,2008-01-07_19-06-47,2008-01-08_20-32-12,0.788990442802888
124,2008-01-08_20-32-12,2008-01-13_15-23-27,0.7737990901882223
125,2008-01-13_15-23-27,2008-01-13_18-43-50,0.7694331296673457
126,2008-01-13_18-43-50,2008-01-14_16-10-11,0.7624745417515274
127,2008-01-14_16-10-11,2008-01-18_20-41-24,0.7425322471147319
128,2008-01-18_20-41-24,2008-01-28_22-47-03,0.8060636856368563
129,2008-01-28_22-47-03,2008-02-01_06-53-50,0.7625581672831405
130,2008-02-01_06-53-50,2008-02-01_23-25-32,0.8261543968500178
131,2008-02-01_23-25-32,2008-02-03_23-52-41,0.8201885216561269
132,2008-02-03_23-52-41,2008-02-04_13-12-16,0.7916170516789711
133,2008-02-04_13-12-16,2008-02-08_15-04-00,0.7530044275774825
134,2008-02-08_15-04-00,2008-02-08_18-24-54,0.7299567531603461
135,2008-02-08_18-24-54,2008-02-11_11-44-38,0.804086956521739
136,2008-02-11_11-44-38,2008-02-13_16-52-00,0.7849166666666668
137,2008-02-13_16-52-00,2008-02-14_20-37-54,0.8032500000000002
138,2008-02-14_20-37-54,2008-02-15_02-27-19,0.8112340425531913
139,2008-02-15_02-27-19,2008-02-15_15-17-23,0.782571840298381
140,2008-02-15_15-17-23,2008-02-16_23-28-42,0.751836805255424
141,2008-02-16_23-28-42,2008-02-18_12-07-49,0.7738546176046177
142,2008-02-18_12-07-49,2008-02-18_21-08-49,0.6595697980684809
143,2008-02-18_21-08-49,2008-02-18_23-24-46,0.7553351662738931
144,2008-02-18_23-24-46,2008-02-19_02-57-07,0.847244042943179
145,2008-02-19_02-57-07,2008-02-19_11-26-28,0.79682096302208
146,2008-02-19_11-26-28,2008-02-19_11-36-22,0.786136595310907
147,2008-02-19_11-36-22,2008-02-19_23-42-22,0.8445597612264278
148,2008-02-19_23-42-22,2008-02-20_22-29-52,0.8311705866450394
149,2008-02-20_22-29-52,2008-02-22_22-24-48,0.7953163017031629
150,2008-02-22_22-24-48,2008-02-24_22-45-04,0.7812457912457909
151,2008-02-24_22-45-04,2008-02-24_23-32-36,0.8243434343434344
152,2008-02-24_23-32-36,2008-02-26_18-25-24,0.8433276157804459
153,2008-02-26_18-25-24,2008-02-26_20-13-52,0.8328596377084547
154,2008-02-26_20-13-52,2008-02-27_09-39-04,0.7552261880755531
155,2008-02-27_09-39-04,2008-02-27_11-54-59,0.7993883792048933
156,2008-02-27_11-54-59,2008-03-12_22-10-25,0.7883027522935778
157,2008-03-12_22-10-25,2008-03-17_09-10-39,0.7583071690214546
158,2008-03-17_09-10-39,2008-03-17_09-13-22,0.8578472809242039
159,2008-03-17_09-13-22,2008-03-17_09-17-27,0.8362566920259227
160,2008-03-17_09-17-27,2008-03-17_09-21-26,0.750915750915751
161,2008-03-17_09-21-26,2008-03-17_09-25-05,0.7385493259803922
162,2008-03-17_09-25-05,2008-03-19_23-15-26,0.7714981273408239
163,2008-03-19_23-15-26,2008-03-20_16-04-36,0.7985393258426966
164,2008-03-20_16-04-36,2008-03-21_18-29-01,0.7946684291694206
165,2008-03-21_18-29-01,2008-03-25_01-17-40,0.7943192230163092
166,2008-03-25_01-17-40,2008-03-26_13-32-30,0.8148037383177571
167,2008-03-26_13-32-30,2008-03-26_15-12-11,0.798921639108555
168,2008-03-26_15-12-11,2008-03-27_13-14-29,0.8637670740474479
169,2008-03-27_13-14-29,2008-03-29_17-26-10,0.8203932261768082
170,2008-03-29_17-26-10,2008-04-01_14-47-57,0.8058983926521244
171,2008-04-01_14-47-57,2008-04-05_00-07-46,0.7939527212754257
172,2008-04-05_00-07-46,2008-04-05_02-44-30,0.7977196261682243
173,2008-04-05_02-44-30,2008-04-06_07-17-02,0.8253831775700933
174,2008-04-06_07-17-02,2008-04-12_20-07-53,0.8095895522388061
175,2008-04-12_20-07-53,2008-04-13_08-20-00,0.7892522680714077
176,2008-04-13_08-20-00,2008-04-13_22-41-27,0.8127640101379892
177,2008-04-13_22-41-27,2008-04-21_02-21-45,0.8069557871022247
178,2008-04-21_02-21-45,2008-04-21_05-05-17,0.837649985367281
179,2008-04-21_05-05-17,2008-04-21_20-27-29,0.8324999999999999
180,2008-04-21_20-27-29,2008-04-22_00-16-29,0.8248463564530291
