compare,timestampA,timestampB,hungarian
75,2007-07-20_21-28-41,2007-07-23_14-03-30,0.6060901434809731
76,2007-07-23_14-03-30,2007-08-02_22-23-47,0.6063630692451653
77,2007-08-02_22-23-47,2007-08-12_21-05-49,0.5967283335179646
78,2007-08-12_21-05-49,2007-08-13_14-10-24,0.6021040897373374
79,2007-08-13_14-10-24,2007-08-14_16-45-29,0.5995262314498713
80,2007-08-14_16-45-29,2007-08-15_20-05-37,0.5998239049086506
81,2007-08-15_20-05-37,2007-08-21_10-26-55,0.5946004319654428
82,2007-08-21_10-26-55,2007-08-21_10-58-18,0.6016882183908046
83,2007-08-21_10-58-18,2007-08-25_18-25-24,0.5863247863247864
84,2007-08-25_18-25-24,2007-09-02_22-12-07,0.6024774774774773
85,2007-09-02_22-12-07,2007-09-08_16-51-19,0.5944793407479976
86,2007-09-08_16-51-19,2007-09-15_13-28-30,0.6019118100524204
87,2007-09-15_13-28-30,2007-09-21_13-43-28,0.6058896083872959
88,2007-09-21_13-43-28,2007-09-21_22-35-18,0.6068186713437335
89,2007-09-21_22-35-18,2007-09-22_20-51-41,0.6072494538293485
90,2007-09-22_20-51-41,2007-09-29_22-26-01,0.5960368011323423
91,2007-09-29_22-26-01,2007-10-07_17-06-01,0.5909695682944089
92,2007-10-07_17-06-01,2007-10-07_17-06-26,0.6038647342995168
93,2007-10-07_17-06-26,2007-10-07_20-46-34,0.6013436872873222
94,2007-10-07_20-46-34,2007-10-13_03-36-03,0.607916703021842
95,2007-10-13_03-36-03,2007-10-14_04-48-44,0.5942796610169493
96,2007-10-14_04-48-44,2007-10-14_04-55-59,0.603128115653041
97,2007-10-14_04-55-59,2007-10-18_12-54-39,0.5998146485562857
98,2007-10-18_12-54-39,2007-10-20_00-17-34,0.6072287063048453
99,2007-10-20_00-17-34,2007-10-29_19-33-26,0.6067744960150023
100,2007-10-29_19-33-26,2007-10-29_21-21-27,0.6028908655490933
101,2007-10-29_21-21-27,2007-11-04_15-43-26,0.6080225795415669
102,2007-11-04_15-43-26,2007-11-14_10-18-33,0.6004037490987741
103,2007-11-14_10-18-33,2007-11-15_07-02-55,0.6095835392980722
104,2007-11-15_07-02-55,2007-11-18_05-36-50,0.6080174747723356
105,2007-11-18_05-36-50,2007-11-22_00-58-49,0.6024753951685059
106,2007-11-22_00-58-49,2007-11-22_01-10-41,0.605179398148148
